index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)"
"(-0.6923076923076921, -2.8461538461538463)",(0.010197569907625052+0.005457970880787145j),(-0.010489082811944448-0.0007209788076124696j),(-0.0008004023754215747-0.013629736531364355j),(-0.0044943823589689335-0.012155702940406297j),(-0.006387864630901711+0.0062750422929878326j),(0.002391561974340071-0.003987250666697604j),(0.0014821305808925803+0.003920662865077085j),(-0.006042863927379192-0.010815998175796496j),(-0.01899590536365594-0.0007852968590261894j),(0.003536177764074626-0.0078011845129222655j),(-0.0029971088585968703+0.002017012545403859j)
"(-0.5384615384615383, -2.8461538461538463)",(0.011336856585685298-0.0008369088102914771j),(-0.00943769282418494+0.0037871236008306217j),(-0.004806165979102609-0.012689226917937394j),(-0.006328976646857236-0.011639563261511835j),(-0.00677846379169126+0.006581393326049155j),(0.0030584969693334117-0.003952495734010257j),(0.0009425590195809477+0.0038401950306899578j),(-0.005616743133768362-0.009835504755321932j),(-0.01892017819507954+0.004576313757314755j),(-0.0008140429271899157-0.009498876294380511j),(-0.0013659159414251116+0.003435217279641j)
"(-0.3846153846153846, -2.8461538461538463)",(0.009234097470359446-0.006287584043769507j),(-0.006892275098828714+0.006954186034270897j),(-0.007828850910301924-0.010918377629953973j),(-0.007576314980625162-0.011169305173819862j),(-0.007495601315250618+0.00651246193880026j),(0.003973859547870483-0.003616660618663481j),(0.00018781329464720195+0.0037841030126216316j),(-0.004427456150376622-0.009250477095542699j),(-0.017872889587861127+0.008210510497295752j),(-0.00535792220773119-0.009149070902595436j),(0.0006436249378231784+0.0037827092416163883j)
"(-0.23076923076923084, -2.8461538461538463)",(0.005192876280611287-0.00967655598310169j),(-0.0037964036940734145+0.008580216188421636j),(-0.009845131966764762-0.008869570750696823j),(-0.008264262875292298-0.01092400840516972j),(-0.008513185378055383+0.005960680364326288j),(0.005034047778456039-0.0028180995459881376j),(-0.0007712304148905+0.0036111470450041093j),(-0.0026624917815586584-0.008823426552374534j),(-0.016849733594952843+0.009993099946418017j),(-0.00921947208501429-0.007289344178338561j),(0.002472489920768955+0.003199687136690308j)
"(-0.07692307692307665, -2.8461538461538463)",(0.0006301996286475929-0.010785003483817966j),(-0.000874913420232391+0.008905305967967512j),(-0.011005267558472347-0.00695382377079077j),(-0.008411439989597112-0.011002944422856056j),(-0.009715172731149857+0.004786200932912949j),(0.006015560542131085-0.0014069872937088794j),(-0.001871858134853995+0.003145637159523098j),(-0.000502293620080301-0.00822651748810379j),(-0.01639429887014922+0.010039549619955217j),(-0.012056751584476178-0.0047371590649934155j),(0.003826472708416302+0.0020187673044063225j)
"(0.0769230769230771, -2.8461538461538463)",(-0.0034164378426446065-0.010077440564046827j),(0.0014644790828439972+0.008365976110903213j),(-0.011523515695685856-0.005427366542854992j),(-0.008004113642516648-0.011425087926005283j),(-0.010867992623611022+0.002854864295548381j),(0.006557965901171048+0.0006680485088562105j),(-0.00294550628820734+0.002214794627235132j),(0.0017968980292592323-0.007132421436834315j),(-0.01655053987434729+0.008466014241018813j),(-0.013977420548044062-0.002276429978652465j),(0.004657514831053444+0.0005790764809563952j)
"(0.23076923076923084, -2.8461538461538463)",(-0.006441709059790243-0.00829049244206541j),(0.003092243044045523+0.007404053447213005j),(-0.011600290413364607-0.00441771055879451j),(-0.00699244816393072-0.012125168729682351j),(-0.011606728905792998+0.00010762941016641897j),(0.006207697654544968+0.003243318818379432j),(-0.003686405107730088+0.0007344254976557042j),(0.003852339305254594-0.005322652842535283j),(-0.016904256639216183+0.005353212810430157j),(-0.015313403077901761-0.0005138428194683593j),(0.005076557390948152-0.0008674639160029343j)
"(0.384615384615385, -2.8461538461538463)",(-0.008386025288284202-0.00612139231517474j),(0.004058433993292499+0.006362910580760986j),(-0.011378647668171739-0.003961461399850293j),(-0.005307632837451811-0.012945381396845057j),(-0.011460253526162924-0.003343048210782202j),(0.004558554901409529+0.005838426267173662j),(-0.0036927053160171587-0.0011658742849496562j),(0.005179501776957652-0.0028091965344858396j),(-0.01668309009236313+0.0008999587341639655j),(-0.016376850488932216+0.00011953514686705344j),(0.0052682460872638765-0.0021704597167179944j)
"(0.5384615384615388, -2.8461538461538463)",(-0.009454115385284751-0.00407747627206504j),(0.004493316236396223+0.0054584795224169955j),(-0.01092796888640472-0.00403591211266209j),(-0.002901103658446587-0.013628751330266016j),(-0.00994326923421086-0.0071138968597089895j),(0.0014899431065306837+0.007652530992847037j),(-0.002626194142929183-0.0030398088429769115j),(0.0053180106955011885+7.137724808225169e-05j),(-0.014968668485419733-0.004327629899044373j),(-0.017259283877145284-0.0006826465899003405j),(0.005434328033456399-0.0032504330613232074j)
"(0.6923076923076925, -2.8461538461538463)",(-0.009943785070913425-0.00245729812295641j),(0.00453600811498207+0.004794344562167254j),(-0.01024619746635402-0.0045763025996508715j),(0.00019572653241885568-0.013826787361358362j),(-0.006729970175005303-0.010498226901061405j),(-0.002570136173608686+0.007750972806118672j),(-0.0004773518902235979-0.004157503789384j),(0.004044525336184443+0.0026622120675059797j),(-0.011079241834845498-0.009222600184036587j),(-0.017696566075254216-0.003095504823598711j),(0.005761854139265271-0.004050277988854526j)
"(0.8461538461538463, -2.8461538461538463)",(-0.010129682923472657-0.0014025877407836725j),(0.004296292713324207+0.004392520710310602j),(-0.009274900210233023-0.005478115307335634j),(0.0038002386747656596-0.01313836111298739j),(-0.001886923438473183-0.012528624852333557j),(-0.006518283668243097+0.00547532376292115j),(0.002192024209219498-0.0037780895447096048j),(0.0015951422184910748+0.0041575100677076j),(-0.005067533134401403-0.012252858431257826j),(-0.01703553553266247-0.0070294569664940305j),(0.006398957463650217-0.004484006769505193j)
"(1.0, -2.8461538461538463)",(-0.010202025015896093-0.0009678548277860114j),(0.0038427567487490212+0.004222140504647769j),(-0.00792528417469535-0.006589023140433047j),(0.007517155777555617-0.011195004234382959j),(0.0039152674929138235-0.012213723572041844j),(-0.00878090792942097+0.0009659344496063301j),(0.004256639925766691-0.0016353458206525833j),(-0.0012427035515442382+0.003949235531154666j),(0.0019105061785858488-0.01200022019040998j),(-0.014382418294176592-0.011884807940991013j),(0.007418412106506073-0.004395021470792067j)
"(1.1538461538461542, -2.8461538461538463)",(-0.010240475588672929-0.001174824246268487j),(0.003207759152418869+0.00421889827161444j),(-0.00611552943174191-0.007699065335752864j),(0.010721792244939415-0.007795437808081815j),(0.009347403585138114-0.008947722398960418j),(-0.007946550289185539-0.004490497365239303j),(0.004472967469516764+0.0016144678993293396j),(-0.0033174270282373287+0.0020355317637482796j),(0.0077174984742676405-0.008000415469562221j),(-0.009018555998466918-0.01633996815104546j),(0.008754764707656773-0.0035439660786075093j)
"(1.3076923076923084, -2.8461538461538463)",(-0.01020331357057524-0.0020357184637656294j),(0.002401781396660574+0.004295402216948481j),(-0.0038187101297948623-0.008540690633656863j),(0.012629606786110581-0.0030666435764857393j),(0.012667724629470429-0.0029796489644435668j),(-0.0036573141509704792-0.00865162972652105j),(0.0022827106917176947+0.004392024269187413j),(-0.0036207308886313625-0.0007537799506110693j),(0.010067161911875818-0.0014221697659835397j),(-0.0010514346331270041-0.01844350526911787j),(0.010119423296582192-0.0016587311553095754j)
"(1.4615384615384617, -2.8461538461538463)",(-0.00992320104010119-0.003538474437428732j),(0.001432690141838183+0.004346485569626556j),(-0.0011154399008923236-0.008811509804008284j),(0.012481467483489245+0.0024056507603005517j),(0.012323527061596826+0.004293057223668322j),(0.0027256786201544326-0.009235971000963045j),(-0.0014940271194125979+0.004917750843421319j),(-0.0019273138156614999-0.002980378019197719j),(0.007834535797662644+0.005028748432256995j),(0.007987108920575733-0.016266814750235167j),(0.0109350258371351+0.0014192371320751493j)
"(1.6153846153846159, -2.8461538461538463)",(-0.009117111916470699-0.005592633126932406j),(0.00032721984512632733+0.004255106234155619j),(0.0017630062395092682-0.008229624829660628j),(0.00983326773336442+0.007562647503299856j),(0.0077680246449440505+0.010488874529341668j),(0.00829082207840031-0.005297194615757464j),(-0.004733331650053256+0.0024338606139381906j),(0.0008488117502076986-0.003329986608136078j),(0.0020840510990476+0.008284299988257682j),(0.015129630791323189-0.00908258372235533j),(0.010376863524252228+0.00549189085926468j)
"(1.7692307692307692, -2.8461538461538463)",(-0.007433984407184856-0.007945153258606919j),(-0.000848222391944161+0.0039045657828354107j),(0.004423791901617213-0.006621631354622345j),(0.004871707564724979+0.011057702541335238j),(0.00011984217743918095+0.01302297888987854j),(0.009870486391502478+0.0017262356581134565j),(-0.005162238914252827-0.0018864189074203998j),(0.0029908723478630087-0.001515443463514546j),(-0.004076916600280925+0.0067209787253805706j),(0.01701756110737796+0.0014983576029790305j),(0.007627504102089618+0.009750697527258967j)
"(1.9230769230769234, -2.8461538461538463)",(-0.004570655325819536-0.010097767639661564j),(-0.0019724055237928294+0.003201452195002556j),(0.006359211324386633-0.004026095101019554j),(-0.0013904307509654706+0.01166780915344575j),(-0.00782149065101419+0.010343017961259051j),(0.006006770754140059+0.008214165887763226j),(-0.002061623875565876-0.005270669045871376j),(0.0030213814124610107+0.0013085658953279253j),(-0.007113165578451494+0.001442514504419089j),(0.011869342651658567+0.011410468280626359j),(0.002380120818402816+0.012712432701208193j)
"(2.0769230769230775, -2.8461538461538463)",(-0.00047020078499645547-0.011289782363882032j),(-0.0028678108476577688+0.002110247209351605j),(0.007066203892950511-0.0007743808275501937j),(-0.007210056616537116+0.00884384145379422j),(-0.012518048119412303+0.003062221544495486j),(-0.0016186549119876208+0.010179741397489922j),(0.002761588194718576-0.005113872645414635j),(0.0008410566331639583+0.0031399199785773022j),(-0.005332627332067048-0.0040990248457096505j),(0.0013093907961491398+0.01576196827405023j),(-0.004569330599614173+0.012593119140867417j)
"(2.230769230769231, -2.8461538461538463)",(0.0044366639259356844-0.010632800984084664j),(-0.003322979115610115+0.000694040841061765j),(0.006226753011864766+0.0025037193697623537j),(-0.010601117395264203+0.003178192557245046j),(-0.011407294161666167-0.005775436166116944j),(-0.00858059885098627+0.005905521469666495j),(0.005846890375050793-0.0011181198652183185j),(-0.001973115784829643+0.0025483856713949737j),(-0.00020906761573491088-0.006253523989159695j),(-0.009520859724550653+0.011796560914765728j),(-0.0110495144263601+0.008214901335892739j)
"(2.384615384615385, -2.8461538461538463)",(0.009071316957954222-0.007458332828141369j),(-0.003146682892594517-0.0008535980994339998j),(0.003897289468237825+0.0049957511864462505j),(-0.010135350936791802-0.003504261381245294j),(-0.004579436548586952-0.011810292403099954j),(-0.010234196806251941-0.0023666016891703374j),(0.004593201592171547+0.003987125266101296j),(-0.003205217377760248-8.540150208490782e-05j),(0.004474871905378747-0.0037579012182673674j),(-0.01444460982438809+0.001366873807170894j),(-0.01405272491163388+0.000136164216720999j)
"(2.5384615384615383, -2.8461538461538463)",(0.011821481184831438-0.001828879040890693j),(-0.0022518632906060954-0.0022098731891382313j),(0.0006192237819932335+0.005951645674462365j),(-0.005748392465384177-0.008647140201154936j),(0.004701388269674655-0.011617953193476822j),(-0.005024149948148304-0.009302926194949405j),(-0.0003943041015018979+0.006187960946123717j),(-0.001777881560054539-0.0026584684070611667j),(0.00533638423971497+0.0012393813895921842j),(-0.010296775381452902-0.009302385512485977j),(-0.011243501559734772-0.008765835862159907j)
"(2.6923076923076925, -2.8461538461538463)",(0.01108874788837486+0.005020830063888339j),(-0.0007476313684183916-0.0029835712148569998j),(-0.002642824338876828+0.004998787830073509j),(0.0009043114361594519-0.010007125080764338j),(0.01135526135785287-0.004949144682893256j),(0.003843969663267703-0.00990431715807465j),(-0.005299663374865003+0.0034206943289454062j),(0.00118472274341968-0.0029686420912641114j),(0.0019938504479362876+0.004754402707876319j),(0.0002812499163043953-0.013265742729659144j),(-0.0028320367096649523-0.014105312947391363j)
"(2.8461538461538467, -2.8461538461538463)",(0.0062130765506981395+0.010698451108522675j),(0.0010064390604297103-0.002847101366265595j),(-0.004780192108414167+0.002397691222965142j),(0.006911459663261751-0.006833197206843393j),(0.01134109341284155+0.0045794187185485905j),(0.010120550815238319-0.003346591169920231j),(-0.005961547569962801-0.002340325510524273j),(0.0031295309031189288-0.0006634962904249612j),(-0.002607816404119628+0.004112184165476741j),(0.00996951834833044-0.00785163928524206j),(0.007521979412134157-0.01234038829060051j)
"(3.0, -2.8461538461538463)",(-0.0016412026832124233+0.012449818747497387j),(0.0024426798716642895-0.001713921965454143j),(-0.004979288137920753-0.0009192264927211001j),(0.009383833021157943-0.0005255660955298669j),(0.004407542108677098+0.011233009175827112j),(0.008953906932421107+0.0058228579213139625j),(-0.00152556733161994-0.006309401025305084j),(0.0022673691075385362+0.002265459628145663j),(-0.004613155664751054+0.00013095009950807814j),(0.011801118088491505+0.0028613971334715306j),(0.014026592202244682-0.0035211672403516253j)
"(-3.0, -2.6923076923076925)",(0.008919564074010023-0.010514956702216654j),(0.011274107717211124+0.004348461518616647j),(0.011138393597149888-0.0004983764854987979j),(-0.004418273358123991-0.005548698422533414j),(0.0030991334836346467+0.0015502656621943528j),(-0.0038373550344241013+0.0015851495634064475j),(0.010783720579785218-0.003575797795097635j),(0.006693608122217343-0.013610458657413274j),(0.005122232484606035+0.005563945842480198j),(-0.0007585770208078647-0.0029915249568995294j),(-0.002643119716621415+0.003943301217755122j)
"(-2.8461538461538463, -2.6923076923076925)",(-0.003291584310781825-0.013368767406214697j),(0.010640768949142449-0.0058940889619785745j),(0.0077028507559231685-0.008436190452775993j),(-0.0072874556821534145-0.0014590693968233384j),(0.0035857192026776045-0.0006500294263813898j),(-0.0019926390399593124+0.00346605773780963j),(0.005418771460527424-0.009680203334038302j),(-0.006308019016339082-0.014265359786259112j),(0.007911731569073644-0.0011742796439410078j),(-0.003019664266494338-0.0009664063506937652j),(0.0018622689881432437+0.004298609249483685j)
"(-2.6923076923076925, -2.6923076923076925)",(-0.012666296307463841-0.005314085521199031j),(0.002512885719445022-0.011971963359456505j),(-0.0003032057183190796-0.011695286894678584j),(-0.0069171144478009155+0.0035824676536893225j),(0.0027049191835103307-0.002737429737842458j),(0.00038763171984980806+0.003832778880356177j),(-0.0020958384439985866-0.010569463061099032j),(-0.015267873749974242-0.004846147894252758j),(0.003810936367230555-0.007576959866167367j),(-0.0025185632532718077+0.002083468754154564j),(0.0045474073924647185+0.0007958546582724317j)
"(-2.5384615384615383, -2.6923076923076925)",(-0.011874049143618382+0.0068157780471099095j),(-0.00727970816053226-0.009899142492200037j),(-0.008338089643212991-0.00859351132290477j),(-0.0035094128414290536+0.00737297364391422j),(0.0008122072869446626-0.0039984136331377325j),(0.0023553508855029557+0.002878165529311073j),(-0.00791422616523546-0.006753550432393155j),(-0.014326996692790063+0.00801902680967167j),(-0.0041051099517231664-0.008028600888407445j),(0.00036443001874678093+0.003363685209269475j),(0.0031524887995656495-0.0032708877865403898j)
