index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(3.0, 1.6153846153846159)",(0.0039057883275757195+0.012516121066521755j),(0.009677324267424077+0.0027007208031025417j),(0.009647969010036608+0.0027654442546975804j),(0.0019919327967074132+0.008436349319135075j),(-0.007132672694439809-0.00042158504254687356j),(0.004465785988400853-0.0043622888783385215j),(-0.00048507284819737894+0.005993669703634586j),(-0.004389725671976568-0.004434977354716642j),(0.006143129410167384-0.0026425361967776j),(0.0034430409637725284+0.006275731242546649j),(-0.0030278788200174536+0.006865264220657516j),(-0.005052329375626144+0.0057151293869470475j),(-0.00297229703080951+0.006886090947431001j),(0.0035364519619002555+0.006217299433365566j),(0.006077921945054725-0.0027743606279999134j),(-0.004505270447266098-0.004310717121811533j),(-0.00030286774834268395+0.006005161968559048j),(0.004334656222886437-0.004502192928121777j),(-0.007157634244927013-0.000227932117437384j)
"(-3.0, 1.7692307692307692)",(-0.005462407525565238+0.00935406914665134j),(0.004854107656803566+0.004768777052941015j),(0.003374656111310501-0.005351410132835808j),(-0.005985050811858908+0.0002590015446376767j),(0.004605365811840172+0.0038752921446839994j),(-0.0007671770567178032-0.006598984820357855j),(-0.006505778283528705+0.004569941243582836j),(0.00402351206054375+0.008585415713555694j),(0.007650048175214595+0.006580211072282063j),(0.0018500902790121502+0.00898650764238797j),(-0.00746294950850499+0.0014943598711103722j),(0.0025069826437071783-0.005935734576167925j),(0.0019287235394749307+0.005648490380046756j),(-0.005394284769624613-0.0027223330946936812j),(0.005404101270000331-0.003480255035570363j),(0.003087205363053835+0.006183489121990305j),(-0.004647824853568355+0.005658866124963349j),(-0.007142127005885276+0.0024287114110857822j),(-0.0069282692480070514+0.002911446224255575j)
"(-2.8461538461538463, 1.7692307692307692)",(0.005474841416093233+0.009506745683868577j),(0.0065770245229017895-0.002060962086199023j),(-0.003292044109468147-0.0055112197973840385j),(-0.002452039610162935+0.005584591528802701j),(0.005626294595923611-0.002503497482887297j),(-0.0064404008578885456-0.0022984385020775413j),(0.001085767309175504+0.008155058345216699j),(0.009774644260299295+0.0008505785937430192j),(0.009987723835927597-0.002704019724855567j),(0.008253530304718582+0.004251312774128278j),(-0.004003694352128961+0.006522237291519815j),(-0.002433053260191584-0.006034393021016856j),(0.005427417317091361+0.002733717328178902j),(-0.005858965258470811+0.0019804444820542442j),(0.0011119428600554148-0.006489891592606096j),(0.006873406857124336+0.0016344906570008348j),(0.0017412079885796568+0.007256393677656206j),(-0.0020599810451220448+0.007382278952504446j),(-0.0012038768585070692+0.007522443448930761j)
"(-2.6923076923076925, 1.7692307692307692)",(0.011111315982647765+5.1435259036072606e-05j),(0.0013360164617180902-0.006853251771515732j),(-0.0065026951007487845+0.00041953261424776655j),(0.003986452144947505+0.004766614135129782j),(0.000236632289654703-0.0063034263716077385j),(-0.0050874521557938744+0.00488223449456702j),(0.007998399619590802+0.0029688093500844603j),(0.005956478019847912-0.00824222111679788j),(0.003678939930922596-0.00994969693527793j),(0.00868879378343086-0.0035346088828229504j),(0.001815556436602037+0.007470683810685289j),(-0.005952653754408032-0.002787318749387419j),(0.005955892510395424-0.0017003538406010037j),(-0.0029157060121008244+0.005625516512159381j),(-0.004011853340740828-0.005427218861743925j),(0.0058720773069538-0.004208929293292978j),(0.006920928664303068+0.003154079169543703j),(0.00493546313195942+0.0060235036820382405j),(0.005781346172101674+0.005120327160731031j)
"(-2.5384615384615383, 1.7692307692307692)",(0.005785666996825509-0.009653709410139927j),(-0.005433581096736292-0.004530074298051579j),(-0.002664476525796614+0.006056485487658457j),(0.0061658456743621335-0.001455774920647108j),(-0.005684283927172962-0.0030892815850370125j),(0.0021260455659361005+0.006967829120105954j),(0.006677029555779825-0.005836910694340962j),(-0.004007821767463875-0.009766170830098356j),(-0.005879318958648733-0.009141217118884668j),(0.003306917500046386-0.00886236161911509j),(0.006448181522797297+0.004237758878940887j),(-0.006394720927165334+0.0018029283002868525j),(0.0034711190327075068-0.005281674658561772j),(0.0016665806829905038+0.006280189928931483j),(-0.006841087796150831-0.001052781613054083j),(0.0008415765882730288-0.007341942076016803j),(0.006935607066117763-0.003464370289769106j),(0.007897690254068451-0.0004801543982267704j),(0.007546708656096771-0.002082343634582833j)
"(-2.3846153846153846, 1.7692307692307692)",(-0.005330293115210306-0.010076989721145038j),(-0.006692421539347843+0.0025682823495264766j),(0.004184190627592809+0.005259937295299693j),(0.0015206427755610579-0.006282982966731515j),(-0.005454474424200854+0.0037950848097629284j),(0.007422775278552065+0.0013430549007767403j),(-0.001929172590980007-0.00903975415985253j),(-0.010785393712706242-0.0020307596243796734j),(-0.011061609691059862-0.0011644457458038855j),(-0.003968270210257768-0.008649755852145552j),(0.007674929338309275-0.000978294828590542j),(-0.003927402944584331+0.005454253234878137j),(-0.00060156531230937-0.006428859318789385j),(0.0054833606869672735+0.0037957658333092094j),(-0.005853583877336047+0.004021816959410185j),(-0.004860602447769231-0.00579120282368831j),(0.0018404085986784664-0.007685487589940652j),(0.004403896702336314-0.006725244344842064j),(0.0024899015791938037-0.007534759123910133j)
"(-2.230769230769231, 1.7692307692307692)",(-0.011520023704538432-0.0007826796542035506j),(-0.0010912258946588983+0.007181761139780753j),(0.00671789275662678-0.0012322035668467636j),(-0.0049972772998321-0.004314027437498512j),(0.0009348202294308495+0.006771716373067305j),(0.00481274922390186-0.006176926223141145j),(-0.00919760106302638-0.002959268902863487j),(-0.008081328531360324+0.008075429547705086j),(-0.008295416777487947+0.007762908555937615j),(-0.00879546777738473-0.0037143825737930847j),(0.0054730422321873275-0.0054897104915398905j),(1.9218322090423737e-05+0.006805770543283284j),(-0.004395258270810067-0.004930281632379159j),(0.006835684877621282-0.00045173055599266853j),(-0.0017561738280998094+0.00707541046020012j),(-0.007708436512730461-0.0006531562652319018j),(-0.004663512815133839-0.006568059320023605j),(-0.00267982041822688-0.007714155414890198j),(-0.004869764838630292-0.006400664220633943j)
"(-2.0769230769230766, 1.7692307692307692)",(-0.006921733105448486+0.009425590316824446j),(0.005739017420730387+0.004610702738797986j),(0.0021594118563359305-0.006598901503430523j),(-0.006272882322299249+0.002488964447567597j),(0.006641719354212655+0.0023505806526657957j),(-0.0032991862055731036-0.007454640908137792j),(-0.0076068099278569406+0.00669244977128005j),(0.0018490966629477897+0.0117588396317638j),(-6.606978579882253e-05+0.011571702321342227j),(-0.009153962192755886+0.0027148311867400605j),(0.0013711794768813262-0.007640091865675179j),(0.00378233714864056+0.0057707637522769585j),(-0.006552372118500495-0.001682938376608988j),(0.005385770114250074-0.00453740125253375j),(0.0032594873822468584+0.006738161754260101j),(-0.006169893177033319+0.00495847881875862j),(-0.008147592657483542-0.0010055703457752172j),(-0.007818858022852992-0.0027669397228985418j),(-0.008144297914413701+0.0002845649263704894j)
"(-1.923076923076923, 1.7692307692307692)",(0.004163721783446496+0.011085540647029102j),(0.006987517074243515-0.0026144038084182433j),(-0.004806858481804537-0.005172586421592188j),(-0.0007612093243075766+0.006864075342770756j),(0.00534687437501747-0.0049353885351921395j),(-0.008482653324619744-0.0007397140902836476j),(0.001732672557251935+0.010519213933875988j),(0.010831491156646916+0.006046876342558944j),(0.008039453894606028+0.008554367734016218j),(-0.005800771730882472+0.007542132102907345j),(-0.002800668542689835-0.0072482988226514455j),(0.00625352761457799+0.0031566095040739066j),(-0.00664244647878726+0.0020017245885379075j),(0.0019809479433696643-0.0069675958649290945j),(0.006884801913394604+0.0034172465456712934j),(-0.0012993978414760521+0.00799275217403195j),(-0.006483316472028376+0.005284260780393023j),(-0.007237061573042496+0.004305068613241524j),(-0.004635627750569979+0.006830154339251925j)
"(-1.7692307692307692, 1.7692307692307692)",(0.01166496013249334+0.00276586564346326j),(0.0014220029337119364-0.00742551533404183j),(-0.006989144763415616+0.0016633422287158j),(0.0058112840056087885+0.004036991006495689j),(-0.0018684770659819834-0.0072978669681485605j),(-0.005075308381557611+0.007344508643453453j),(0.010277776853507298+0.0045952423872388055j),(0.01212517087830434-0.004452883627957504j),(0.011760918576436382+0.0014068452024583315j),(-0.000928001172278289+0.00940155106203652j),(-0.0058383360737411264-0.005143059874909867j),(0.007123071118230783+2.3253610481191334e-05j),(-0.0050340309245002785+0.00503848040089564j),(-0.002010089946029679-0.007177675654022848j),(0.007789150749682058-0.0012704883449264485j),(0.004259073598568836+0.0071022189533012465j),(-0.000904813275807323+0.008469522351780799j),(-0.0015208007720649234+0.008408866835677991j),(0.0026752138767501066+0.007918097076906027j)
"(-1.6153846153846154, 1.7692307692307692)",(0.009040137768040475-0.008092288260191217j),(-0.005608965679655538-0.005217978262688486j),(-0.0021073042622366026+0.007002599301287887j),(0.006515242779646234-0.003202468572698895j),(-0.00756675447711366-0.001977951413727379j),(0.003926273584022986+0.008541955359504791j),(0.010267237438964728-0.0060788005562492685j),(0.0053831272735202435-0.012288792635858888j),(0.010392520311407943-0.005732638152187438j),(0.003468333101331979+0.008680404409446582j),(-0.007412716335869691-0.0024158479969206273j),(0.006690181505004685-0.0028071618888557263j),(-0.0024859085260708833+0.0068837979906366574j),(-0.005374255932740777-0.005473921764108131j),(0.005960095323924275-0.005486522328162448j),(0.007912364104570415+0.0030075349508877284j),(0.005215371702451231+0.006924424283410018j),(0.0052626555741358974+0.006885220809912659j),(0.007966684690966301+0.002838696890779544j)
"(-1.4615384615384615, 1.7692307692307692)",(-0.0012806141318775052-0.012207084656126306j),(-0.007526071368973599+0.0018953191841355097j),(0.00502093657716613+0.005499892390982341j),(0.00046223194596516537-0.007445846181644168j),(-0.005707454462052922+0.005812931367607051j),(0.009869757767577047+0.0012568318969670626j),(0.001546532724161855-0.012591637903743303j),(-0.004424467367246265-0.013140951466412984j),(0.005968920297923874-0.010172198099639243j),(0.006425114231259541+0.006616306021125583j),(-0.007822073566789762+0.00010307022156742919j),(0.005517014865532047-0.004934776203124067j),(0.00025175653140706875+0.007521567856935838j),(-0.00743747534580615-0.002644222071590897j),(0.0023560229951179895-0.007969392433040874j),(0.008338208231238214-0.0022838244529391986j),(0.008631514081695558+0.0017897960024838306j),(0.008725668962290855+0.000987991927339287j),(0.007340284887310563-0.004387644842848429j)
"(-1.3076923076923075, 1.7692307692307692)",(-0.010636955010854817-0.0063924185011759345j),(-0.0026582452862855335+0.007397408526551384j),(0.007456032098928713-0.001406996461938716j),(-0.006358751629644228-0.00430729588856289j),(0.0021590944728577303+0.008240464874009774j),(0.006924533057310392-0.008012106894820492j),(-0.009105598965684376-0.0099906302522312j),(-0.011789215873030466-0.007938799952027719j),(0.0011045427404513962-0.01155918787823582j),(0.007944567402961131+0.004402351695101742j),(-0.007605104491344782+0.0019994570670785025j),(0.004148641233040173-0.006323288127084904j),(0.002666182659462893+0.007266948193261421j),(-0.008104476224972878+0.0004709101101914296j),(-0.0017399074866925133-0.008337953332634597j),(0.0057670045689718185-0.006674156899681538j),(0.007932582502512484-0.004153702868603744j),(0.007000795701734113-0.00547751927348478j),(0.0015048137919595364-0.00850700019738366j)
"(-1.1538461538461537, 1.7692307692307692)",(-0.011729203583294257+0.004432516706083239j),(0.00458936241430894+0.006501856474614412j),(0.002900567029935726-0.0071708268486262725j),(-0.007221367894531294+0.003262517489750285j),(0.008537652041926044+0.0026826805159206797j),(-0.0026396461166867695-0.011030760142135346j),(-0.014392172519438778-0.0005553971758449215j),(-0.014379197230584747-0.0006048025277130036j),(-0.002538412946132561-0.011038848552540427j),(0.008498714103254954+0.0027778781334809343j),(-0.007257620938266603+0.0031747338309639443j),(0.0029810947310673986-0.007138106524930867j),(0.00452695530730347+0.006547463072994482j),(-0.007678833714278975+0.0032579205222896097j),(-0.005274500119560583-0.006942720476614729j),(0.0014723010008024422-0.008865878536473656j),(0.0038572655520517744-0.00822372313471418j),(0.0014482287527425467-0.008868898439128723j),(-0.005310152586439715-0.006913400852795227j)
"(-1.0, 1.7692307692307692)",(-0.004135381820902972+0.011963777918643349j),(0.008052373802769467+0.00015395971846996032j),(-0.004421149365043647-0.006536123644283029j),(-0.0012128272730363443+0.00810713998072335j),(0.007369009756983421-0.005922231858792109j),(-0.011077428416665131-0.005177865008453935j),(-0.012012542157621571+0.009451635964866395j),(-0.013284561733841899+0.005394128993634973j),(-0.004484771167700413-0.010002442606060724j),(0.008569009012367285+0.0020519136236094517j),(-0.00710825484940058+0.0036652619814028075j),(0.002251755660304498-0.00759014213298862j),(0.005814946156542368+0.005752912094812007j),(-0.006626848050392936+0.005416711299003922j),(-0.007691392881720118-0.0044995600510437436j),(-0.0030278018876848368-0.008625901785725684j),(-0.0015665843680981119-0.009064910143657713j),(-0.004728034824136308-0.00774101274888924j),(-0.00872545005310561-0.0010146854691626495j)
"(-0.8461538461538458, 1.7692307692307692)",(0.006283296384689344+0.01111293843003209j),(0.005116804509014402-0.006338361877592632j),(-0.008054452917459761-0.00017642368357420686j),(0.006234034499962689+0.0057890291173487325j),(-0.0005062254236953115-0.010040212077461091j),(-0.012233244042297992+0.005120275602100093j),(-0.004913824745015508+0.015285544652346442j),(-0.010976884561706908+0.008713221796100044j),(-0.004899893375087297-0.00934678908579914j),(0.008397850689836051+0.0022865404603623846j),(-0.007294424977096803+0.00349739790447124j),(0.002086282478971786-0.007829258167636223j),(0.006613081671425129+0.0051710551524524915j),(-0.00539686163932908+0.006907888677160037j),(-0.008920669254976511-0.001739501039582335j),(-0.00659679705644703-0.00652749724390018j),(-0.006251739617324503-0.006883092214082352j),(-0.008583047611519056-0.0031387241034559234j),(-0.007030935903859023+0.005353442845207372j)
"(-0.6923076923076921, 1.7692307692307692)",(0.012484986512063635+0.00308361683194668j),(-0.0016430734312503693-0.00806840301797854j),(-0.005104015279200883+0.006461114402978585j),(0.00870767249573683-0.0016607530805679675j),(-0.008734969735158773-0.006304072212302378j),(-0.00598215527962899+0.013137336274647794j),(0.0023530841929991836+0.016386111914318827j),(-0.009388160413514429+0.009620186126767271j),(-0.0040127539334826445-0.009315068084813076j),(0.007917101317590939+0.0034183385851762047j),(-0.007761382762307779+0.002624019090362051j),(0.0025433516967665625-0.00788573920539836j),(0.0070093167499753325+0.004981808941970873j),(-0.004330338373111009+0.007841577086952396j),(-0.009213359224326664+0.0007991849527395572j),(-0.008731433810798219-0.003478557773951359j),(-0.008918589192369618-0.0028969020121300177j),(-0.008831595827300484+0.0025337530535897886j),(-0.0016833791028751247+0.00871186705854608j)
"(-0.5384615384615383, 1.7692307692307692)",(0.01113671363965864-0.006584761434763449j),(-0.007194101556279253-0.004174679338256897j),(0.001831007379122186+0.008225877319200395j),(0.0043581781139151515-0.008196445786225868j),(-0.011396262111149807+0.0023722451362580533j),(0.003204101640757734+0.015353761138249133j),(0.0069195904957824565+0.015098892239935402j),(-0.009233276627103363+0.008720444382081919j),(-0.001898773578990002-0.009577648445363886j),(0.006789353291204391+0.005230851967925671j),(-0.00824640465411289+0.0009550104637893899j),(0.0036212022294897337-0.007646405344030113j),(0.007031312113176628+0.005271220623834059j),(-0.003647643590133995+0.008368509850487978j),(-0.008949093916098376+0.002824320548154689j),(-0.009487947987121775-0.0003147642046669834j),(-0.00931910884375035+0.0014558273413429708j),(-0.005986874313158217+0.007004277902626088j),(0.004235560396579397+0.007815450613127292j)
