index,x,value,0,1
"(2.3924050632911396, 2.7721518987341778)","(2.3924050632911396, 2.7721518987341778)",(-0.36237919622085857-0.23427775821600696j),(-0.5627666300769286-0.3747069945668075j),(0.20038743385607008+0.14042923635080054j)
"(2.4683544303797467, 2.7721518987341778)","(2.4683544303797467, 2.7721518987341778)",(-0.1639606222740776-0.3863320101931776j),(-0.30790954610515786-0.5937811157331712j),(0.14394892383108027+0.20744910553999357j)
"(2.5443037974683547, 2.7721518987341778)","(2.5443037974683547, 2.7721518987341778)",(0.08382309357338558-0.4071893249318174j),(0.01810989904809698-0.6608072700558917j),(0.06571319452528859+0.25361794512407426j)
"(2.620253164556962, 2.7721518987341778)","(2.620253164556962, 2.7721518987341778)",(0.30535479755347145-0.2904659848989291j),(0.3322268312296081-0.5618276406796702j),(-0.02687203367613668+0.27136165578074106j)
"(2.6962025316455698, 2.7721518987341778)","(2.6962025316455698, 2.7721518987341778)",(0.4322492796862787-0.06929349618267411j),(0.555771362648247-0.325091575105453j),(-0.12352208296196829+0.2557980789227789j)
"(2.7721518987341778, 2.7721518987341778)","(2.7721518987341778, 2.7721518987341778)",(0.42234499580068674+0.19263276864626336j),(0.634456611035686-0.01323332271927374j),(-0.21211161523499925+0.2058660913655371j)
"(2.848101265822785, 2.7721518987341778)","(2.848101265822785, 2.7721518987341778)",(0.27170279786751117+0.41835854690806595j),(0.5518453512930668+0.2932824711089214j),(-0.2801425534255556+0.1250760757991445j)
"(2.924050632911393, 2.7721518987341778)","(2.924050632911393, 2.7721518987341778)",(0.016346903097062604+0.5387418583369133j),(0.3328827617725071+0.5170646633853088j),(-0.3165358586754445+0.021677194951604545j)
"(3.0, 2.7721518987341778)","(3.0, 2.7721518987341778)",(-0.2768017687935704+0.5116706755883387j),(0.03670614345890762+0.6035746364617004j),(-0.313507912252478-0.09190396087336175j)
"(-3.0, 2.848101265822785)","(-3.0, 2.848101265822785)",(-0.22151255872370584-0.11233356670930454j),(-0.16977196379978982+0.11914277445313044j),(-0.051740594923916035-0.23147634116243498j)
"(-2.9240506329113924, 2.848101265822785)","(-2.9240506329113924, 2.848101265822785)",(-0.2572139950779826-0.045235705590992464j),(-0.12539600725174066+0.15484327475424098j),(-0.13181798782624196-0.20007898034523344j)
"(-2.848101265822785, 2.848101265822785)","(-2.848101265822785, 2.848101265822785)",(-0.2734307744711593+0.03039480040297557j),(-0.07793791392367264+0.1731312327645866j),(-0.19549286054748669-0.14273643236161104j)
"(-2.7721518987341773, 2.848101265822785)","(-2.7721518987341773, 2.848101265822785)",(-0.26886521779281913+0.1088290179826105j),(-0.033713375376180826+0.17601461652432396j),(-0.23515184241663833-0.06718559854171346j)
"(-2.6962025316455698, 2.848101265822785)","(-2.6962025316455698, 2.848101265822785)",(-0.2439423501024391+0.1843059544458452j),(0.002589023313317799+0.16733235291450238j),(-0.2465313734157569+0.016973601531342794j)
"(-2.620253164556962, 2.848101265822785)","(-2.620253164556962, 2.848101265822785)",(-0.20076836497598327+0.2515474921363278j),(0.028219577814221082+0.1519356211609949j),(-0.22898794279020435+0.09961187097533293j)
"(-2.5443037974683547, 2.848101265822785)","(-2.5443037974683547, 2.848101265822785)",(-0.14292290888415235+0.3062627512063102j),(0.04236249463158618+0.13492752719899026j),(-0.18528540351573852+0.17133522400731993j)
"(-2.4683544303797467, 2.848101265822785)","(-2.4683544303797467, 2.848101265822785)",(-0.07508434193118743+0.3455714519173369j),(0.04590208907814355+0.1210448483519786j),(-0.12098643100933097+0.2245266035653583j)
"(-2.392405063291139, 2.848101265822785)","(-2.392405063291139, 2.848101265822785)",(-0.0025239298690223483+0.3682762841787408j),(0.041050958347719636+0.1142143789498131j),(-0.043574888216741985+0.25406190522892774j)
"(-2.3164556962025316, 2.848101265822785)","(-2.3164556962025316, 2.848101265822785)",(0.0694628573778402+0.37493441529570193j),(0.030914745199651178+0.11727944839311388j),(0.03854811217818903+0.25765496690258805j)
"(-2.240506329113924, 2.848101265822785)","(-2.240506329113924, 2.848101265822785)",(0.13610186064564+0.3677121119503806j),(0.019044637563123926+0.13187243846592941j),(0.11705722308251607+0.2358396734844512j)
"(-2.1645569620253164, 2.848101265822785)","(-2.1645569620253164, 2.848101265822785)",(0.1935776071367602+0.3500443305329122j),(0.009007496436687955+0.15840357125363638j),(0.18457011070007223+0.1916407592792758j)
"(-2.088607594936709, 2.848101265822785)","(-2.088607594936709, 2.848101265822785)",(0.23929676888449036+0.32615309179843976j),(0.003989650375537553+0.19613877836492297j),(0.2353071185089528+0.13001431343351683j)
"(-2.0126582278481013, 2.848101265822785)","(-2.0126582278481013, 2.848101265822785)",(0.27194370650097316+0.30049727800273207j),(0.006444826958610227+0.24334399187483538j),(0.26549887954236295+0.057153286127896705j)
"(-1.9367088607594936, 2.848101265822785)","(-1.9367088607594936, 2.848101265822785)",(0.2913309829556304+0.27722932034263514j),(0.017797458057812673+0.2974757270930295j),(0.27353352489781774-0.020246406750394356j)
"(-1.860759493670886, 2.848101265822785)","(-1.860759493670886, 2.848101265822785)",(0.29808265444122783+0.2597226529860143j),(0.038216825721356075+0.3553972293236656j),(0.25986582871987174-0.09567457633765125j)
"(-1.7848101265822784, 2.848101265822785)","(-1.7848101265822784, 2.848101265822785)",(0.2932161636254205+0.2502126022855524j),(0.06648286762461542+0.41359701356310297j),(0.2267332960008051-0.16338441127755052j)
"(-1.7088607594936709, 2.848101265822785)","(-1.7088607594936709, 2.848101265822785)",(0.2777073090539529+0.24956886634676295j),(0.09996953929180377+0.4683849524799832j),(0.17773776976214917-0.21881608613322023j)
"(-1.6329113924050633, 2.848101265822785)","(-1.6329113924050633, 2.848101265822785)",(0.2521311839461203+0.25719617888991253j),(0.1347753559775054+0.5160430463979379j),(0.11735582796861486-0.2588468675080253j)
"(-1.5569620253164556, 2.848101265822785)","(-1.5569620253164556, 2.848101265822785)",(0.21646941175351184+0.271046342083554j),(0.16603118187916793+0.552916097742779j),(0.050438229874343904-0.28186975565922495j)
"(-1.481012658227848, 2.848101265822785)","(-1.481012658227848, 2.848101265822785)",(0.17015855932366697+0.2877231310061954j),(0.18840883163265904+0.5754433321744103j),(-0.018250272308992073-0.28772020116821495j)
"(-1.4050632911392404, 2.848101265822785)","(-1.4050632911392404, 2.848101265822785)",(0.11242313907309502+0.3026729327144527j),(0.19683540695233467+0.5801557335012882j),(-0.08441226787923965-0.2774828007868355j)
"(-1.3291139240506329, 2.848101265822785)","(-1.3291139240506329, 2.848101265822785)",(0.042886272369730194+0.3104762314473984j),(0.18738259996401996+0.5636929486158859j),(-0.14449632759428976-0.25321671716848754j)
"(-1.2531645569620253, 2.848101265822785)","(-1.2531645569620253, 2.848101265822785)",(-0.03761762153671716+0.3052808836672303j),(0.15824608224303272+0.522921022589766j),(-0.19586370377974988-0.21764013892253575j)
"(-1.1772151898734178, 2.848101265822785)","(-1.1772151898734178, 2.848101265822785)",(-0.12618340115631624+0.28143410452906414j),(0.11066344854045612+0.45524525963282225j),(-0.23684684969677236-0.17381115510375808j)
"(-1.10126582278481, 2.848101265822785)","(-1.10126582278481, 2.848101265822785)",(-0.21715824727439412+0.23435839036697892j),(0.049555571990785995+0.3591944496033182j),(-0.2667138192651801-0.12483605923633928j)
"(-1.0253164556962024, 2.848101265822785)","(-1.0253164556962024, 2.848101265822785)",(-0.3019194215643288+0.16166118796568146j),(-0.01635985548620287+0.23528878820822255j),(-0.28555956607812594-0.07362760024254109j)
"(-0.9493670886075947, 2.848101265822785)","(-0.9493670886075947, 2.848101265822785)",(-0.3693627370666782+0.06436478341375511j),(-0.07521413832024426+0.08709114573029693j),(-0.29414859874643395-0.022726362316541817j)
"(-0.8734177215189871, 2.848101265822785)","(-0.8734177215189871, 2.848101265822785)",(-0.4072597257118055-0.051990696395833785j),(-0.1135261150390477-0.0778012314398648j),(-0.29373361067275783+0.025810535044031007j)
"(-0.7974683544303796, 2.848101265822785)","(-0.7974683544303796, 2.848101265822785)",(-0.4044565394582914-0.17673885033946696j),(-0.11858437844639491-0.24719577412041424j),(-0.2858721610118965+0.07045692378094728j)
"(-0.721518987341772, 2.848101265822785)","(-0.721518987341772, 2.848101265822785)",(-0.3536379600541104-0.29438782954300313j),(-0.08137892823408392-0.40459836502081414j),(-0.2722590318200265+0.110210535477811j)
"(-0.6455696202531644, 2.848101265822785)","(-0.6455696202531644, 2.848101265822785)",(-0.254119287706241-0.3861615354708581j),(0.0004671179247290793-0.5307057621750065j),(-0.25458640563097007+0.14454422670414846j)
"(-0.5696202531645569, 2.848101265822785)","(-0.5696202531645569, 2.848101265822785)",(-0.11393626999949769-0.4328718260318166j),(0.12050207475742442-0.6062014664627282j),(-0.2344383447569221+0.17332964043091162j)
"(-0.49367088607594933, 2.848101265822785)","(-0.49367088607594933, 2.848101265822785)",(0.049536179877195524-0.41884175787650046j),(0.2627570974365149-0.6155886633663242j),(-0.21322091755931935+0.19674690548982376j)
"(-0.4177215189873418, 2.848101265822785)","(-0.4177215189873418, 2.848101265822785)",(0.21102896784173547-0.336185107253963j),(0.4031541773154412-0.551377106791036j),(-0.1921252094737057+0.21519199953707302j)
"(-0.3417721518987342, 2.848101265822785)","(-0.3417721518987342, 2.848101265822785)",(0.3410760806940009-0.18841727793483437j),(0.513193723226746-0.4176078486971549j),(-0.17211764253274503+0.22919057076232052j)
"(-0.26582278481012667, 2.848101265822785)","(-0.26582278481012667, 2.848101265822785)",(0.41158214386758474+0.007737702074169794j),(0.5655326881044149-0.23158618492549782j),(-0.15395054423683016+0.2393238869996676j)
"(-0.1898734177215191, 2.848101265822785)","(-0.1898734177215191, 2.848101265822785)",(0.4022719767872953+0.22327532197332137j),(0.5404575839076219-0.022894309320840328j),(-0.1381856071203266+0.2461696312941617j)
"(-0.11392405063291111, 2.848101265822785)","(-0.11392405063291111, 2.848101265822785)",(0.3065665264137064+0.42097334833025724j),(0.4317900191110651+0.17071551697960205j),(-0.1252234926973587+0.25025783135065516j)
"(-0.037974683544303556, 2.848101265822785)","(-0.037974683544303556, 2.848101265822785)",(0.13527230807735857+0.5622183861824315j),(0.2506063385978544+0.3101778993245207j),(-0.11533403052049583+0.2520404868579108j)
"(0.037974683544304, 2.848101265822785)","(0.037974683544304, 2.848101265822785)",(-0.08326424450018949+0.6153983986993591j),(0.0254186801511366+0.36352590728972917j),(-0.10868292465132609+0.2518724914096299j)
"(0.11392405063291156, 2.848101265822785)","(0.11392405063291156, 2.848101265822785)",(-0.30719515871885894+0.5640129975987758j),(-0.20184281833936812+0.31401182897487223j),(-0.10535234037949084+0.2500011686239035j)
"(0.1898734177215191, 2.848101265822785)","(0.1898734177215191, 2.848101265822785)",(-0.4890636491856867+0.4124008478435808j),(-0.3837096282475788+0.16583883407690456j),(-0.10535402093810789+0.2465620137666762j)
"(0.26582278481012667, 2.848101265822785)","(0.26582278481012667, 2.848101265822785)",(-0.586143966865569+0.1872685371805701j),(-0.47750938073898597-0.05431033870356097j),(-0.10863458612658303+0.24157887588413107j)
"(0.3417721518987342, 2.848101265822785)","(0.3417721518987342, 2.848101265822785)",(-0.5709695589809153-0.06596839512971714j),(-0.45589617460242665-0.30093604749501385j),(-0.11507338437848862+0.2349676523652967j)
"(0.4177215189873418, 2.848101265822785)","(0.4177215189873418, 2.848101265822785)",(-0.4394265056552739-0.2918060826646499j),(-0.31495274292723874-0.5183495227038676j),(-0.12447376272803516+0.2265434400392177j)
"(0.49367088607594933, 2.848101265822785)","(0.49367088607594933, 2.848101265822785)",(-0.21408049015498987-0.4366881968229921j),(-0.0775315110817686-0.6527200647137875j),(-0.13654897907322128+0.21603186789079545j)
"(0.5696202531645569, 2.848101265822785)","(0.5696202531645569, 2.848101265822785)",(0.05864335749687899-0.46183641390014396j),(0.20954767046188752-0.6649223451286889j),(-0.15090431296500853+0.20308593122854487j)
"(0.6455696202531644, 2.848101265822785)","(0.6455696202531644, 2.848101265822785)",(0.3173780772260383-0.3537506206211064j),(0.4843954036424152-0.5410606053889291j),(-0.1670173264163769+0.18730998476782268j)
"(0.7215189873417724, 2.848101265822785)","(0.7215189873417724, 2.848101265822785)",(0.4992055162396332-0.12952154005274558j),(0.6834242592161244-0.2978141157918649j),(-0.18421874297649116+0.16829257573911932j)
"(0.79746835443038, 2.848101265822785)","(0.79746835443038, 2.848101265822785)",(0.5545869922076816+0.1648528593458214j),(0.7562640530415046+0.019203402742386126j),(-0.201677060833823+0.14564945660343526j)
"(0.8734177215189876, 2.848101265822785)","(0.8734177215189876, 2.848101265822785)",(0.46023724755762563+0.4633309697012947j),(0.6786279917503273+0.34425360758157886j),(-0.21839074419270166+0.11907736211971587j)
"(0.9493670886075951, 2.848101265822785)","(0.9493670886075951, 2.848101265822785)",(0.22656362589047024+0.6942362081881145j),(0.4597561584946233+0.6058182800347305j),(-0.23319253260415307+0.08841792815338403j)
"(1.0253164556962027, 2.848101265822785)","(1.0253164556962027, 2.848101265822785)",(-0.1025886102681399+0.7970320598540979j),(0.14218228292786392+0.7433026048751032j),(-0.2447708931960038+0.05372945497899466j)
"(1.1012658227848107, 2.848101265822785)","(1.1012658227848107, 2.848101265822785)",(-0.45834972909342986+0.7374492178543138j),(-0.20663604418261733+0.7220871079117722j),(-0.25171368491081253+0.015362109942541658j)
"(1.1772151898734178, 2.848101265822785)","(1.1772151898734178, 2.848101265822785)",(-0.7618186009390837+0.5170981091126261j),(-0.5092401582689181+0.5430683730427042j),(-0.2525784426701656-0.02597026393007801j)
"(1.2531645569620258, 2.848101265822785)","(1.2531645569620258, 2.848101265822785)",(-0.9422858390770372+0.1748606404985416j),(-0.6962937791454108+0.24399173418033238j),(-0.24599205993162648-0.06913109368179078j)
"(1.3291139240506329, 2.848101265822785)","(1.3291139240506329, 2.848101265822785)",(-0.9543260707988531-0.22071207310526958j),(-0.7235462312003961-0.10818566345520983j),(-0.23077983959845702-0.11252640965005975j)
"(1.4050632911392409, 2.848101265822785)","(1.4050632911392409, 2.848101265822785)",(-0.7894584277240556-0.5865269091388524j),(-0.5833386247000574-0.432419178390736j),(-0.2061198030239982-0.1541077307481164j)
"(1.481012658227848, 2.848101265822785)","(1.481012658227848, 2.848101265822785)",(-0.47924973891940836-0.8441530361878076j),(-0.30753684263638653-0.6527271760250004j),(-0.1717128962830218-0.1914258601628072j)
"(1.556962025316456, 2.848101265822785)","(1.556962025316456, 2.848101265822785)",(-0.08877401403447506-0.9384741627624629j),(0.039179667796648485-0.7167269977104364j),(-0.12795368183112354-0.2217471650520265j)
"(1.6329113924050631, 2.848101265822785)","(1.6329113924050631, 2.848101265822785)",(0.2982502016192127-0.8511238028564465j),(0.3743301476397347-0.6088842292131634j),(-0.07607994602052205-0.24223957364328305j)
"(1.708860759493671, 2.848101265822785)","(1.708860759493671, 2.848101265822785)",(0.5991624234038617-0.6052075523465659j),(0.6174368437279354-0.35497928767072384j),(-0.018274420324073698-0.250228264675842j)
"(1.7848101265822782, 2.848101265822785)","(1.7848101265822782, 2.848101265822785)",(0.752084496112747-0.2599310346292902j),(0.7097733193758332-0.01642015933526187j),(0.042311176736913744-0.2435108752940283j)
"(1.8607594936708862, 2.848101265822785)","(1.8607594936708862, 2.848101265822785)",(0.7307174012706715+0.10370833052466916j),(0.6290785439571794+0.3244179387907767j),(0.10163885731349209-0.22070960826610753j)
"(1.9367088607594942, 2.848101265822785)","(1.9367088607594942, 2.848101265822785)",(0.5504100672734983+0.40269624020939165j),(0.3954129310421661+0.5843204097188386j),(0.15499713623133213-0.18162416950944693j)
"(2.0126582278481013, 2.848101265822785)","(2.0126582278481013, 2.848101265822785)",(0.26386421748093203+0.5723047294443235j),(0.0665088771003679+0.6998417676754988j),(0.1973553403805641-0.12753703823117526j)
"(2.0886075949367093, 2.848101265822785)","(2.0886075949367093, 2.848101265822785)",(-0.05252190430498538+0.5817681620933305j),(-0.27637484544701174+0.6431819753360957j),(0.22385294114202636-0.06141381324276517j)
"(2.1645569620253164, 2.848101265822785)","(2.1645569620253164, 2.848101265822785)",(-0.31823818774164125+0.441298931035342j),(-0.5486323934142855+0.4292381939451023j),(0.23039420567264424+0.012060737090239679j)
"(2.2405063291139244, 2.848101265822785)","(2.2405063291139244, 2.848101265822785)",(-0.4691670977033679+0.198605745107911j),(-0.6834595800121674+0.1119427776178398j),(0.21429248230879955+0.0866629674900712j)
