index,"(0,)","(1,)","(2,)","(3,)","(4,)","(5,)","(6,)","(7,)","(8,)","(9,)","(10,)","(11,)","(12,)","(13,)","(14,)","(15,)","(16,)","(17,)","(18,)"
"(-1.7692307692307692, 2.5384615384615383)",(-0.008295306383563447-0.0058415487995702j),(-0.0021899839423063566+0.007394844366774895j),(0.006713451106845122-0.0027206435643732955j),(-0.007028020209841363-0.0023485565513211783j),(0.0039044669201136026+0.007631585215822682j),(0.00719746102391404-0.008212014773712525j),(-0.005688514115374037-0.012203326955179781j),(-0.007034477135931168-0.011813686568082108j),(0.004879684562183069-0.010334023595663575j),(0.006805007699244922+0.005758633316370581j),(-0.0074811861908109486+0.00090663104928314j),(0.004931793145349032-0.005268914934306399j),(0.0007277601383396689+0.00755979682329467j),(-0.008005221361629601-0.0023776882339601613j),(0.001927638840080063-0.008994101582672293j),(0.00905033195329597-0.003933013207927046j),(0.010136061940380057-0.0005178644955507531j),(0.009507402100431776-0.002942546321730635j),(0.003854846777178572-0.00850765887437202j)
"(-1.6153846153846154, 2.5384615384615383)",(-0.009919776796539465+0.0022599109413647604j),(0.004335068622411858+0.006417049450054459j),(0.0019924798707990957-0.007054990738946796j),(-0.00629202821197675+0.004254841233122149j),(0.008730804304292739+0.0018202458137936619j),(-0.0012041671422519137-0.011384429954086358j),(-0.012718124005103597-0.00571835880731174j),(-0.012367198671538057-0.006178751503883135j),(7.865784448422298e-05-0.011237439116834204j),(0.008202719771018508+0.003130218805752698j),(-0.006898344115103306+0.0030575498131670976j),(0.003181878187829883-0.0066170675973920194j),(0.003327416640952864+0.007045244169981469j),(-0.008516441735136514+0.0010122888768661063j),(-0.0025039544682953834-0.009073406253277835j),(0.005684221879252502-0.008273964044863328j),(0.007921389323061731-0.006519156834653479j),(0.005300280734296081-0.00848556627958717j),(-0.0032471680594896666-0.00877456522682032j)
"(-1.4615384615384615, 2.5384615384615383)",(-0.0051797976523837615+0.008780267293376935j),(0.007720116924308668+0.0009083340368653731j),(-0.004269065422565277-0.006073786167554846j),(-0.0006557692093303911+0.007773547143729958j),(0.007376279876777706-0.0056723833322077245j),(-0.00932721941061152-0.0075814389604132205j),(-0.014009760135893508+0.0033377877276568207j),(-0.01380610868863073+0.0005570974894021059j),(-0.003837054393493375-0.010313572680053755j),(0.0086052490748874+0.0008164106600891673j),(-0.00601036026995539+0.0045970158349581845j),(0.001471452726028485-0.007333593558808142j),(0.0053827123346796395+0.005914006918973039j),(-0.007801316457177488+0.004082857929182551j),(-0.006278787812409906-0.007293338391745504j),(0.0007955173704242959-0.01016896958773927j),(0.0028242274696295877-0.009963961249674906j),(-0.0012574960369371136-0.00996521503959672j),(-0.008377837301197533-0.004174883027929021j)
"(-1.3076923076923075, 2.5384615384615383)",(0.002573072737729708+0.009876455998269248j),(0.005877284010464767-0.005128535061955923j),(-0.007489948159275163-0.0007190544097136575j),(0.005643081232279784+0.005713304878914289j),(0.000878700965831099-0.009697727815601988j),(-0.012614698416894185+0.0006522606189979714j),(-0.01002764134988541+0.010902155818346072j),(-0.012227030308095473+0.006215417625200722j),(-0.006438496272586406-0.008588935714117344j),(0.0084659515527541-0.0008875724921251028j),(-0.005153803026720449+0.005587142436679503j),(2.6736683169486808e-05-0.007628670127203243j),(0.006843850460534574+0.004533426553856007j),(-0.006287697517270809+0.006487796042763634j),(-0.008810869117013348-0.004356627669268287j),(-0.004115006991809142-0.009497196642188344j),(-0.0030477024445455694-0.00998458070858108j),(-0.007072896160230527-0.007166060915671185j),(-0.009028525641093512+0.0024384717497148442j)
"(-1.1538461538461537, 2.5384615384615383)",(0.008668518720596166+0.005392640466300959j),(0.00036315257045745644-0.007816840401140016j),(-0.005647593696933506+0.005136353228175864j),(0.008281125151606457-0.00032248359565339063j),(-0.006525828338701611-0.007865902731124802j),(-0.009894449311393765+0.008848962997542184j),(-0.003328330654331796+0.014777861017141226j),(-0.009223039183908042+0.009879210891184872j),(-0.007840167785315643-0.006889669843340274j),(0.008168754856766484-0.0019143483406564507j),(-0.004548466492830158+0.006150300309887303j),(-0.0010397732950013403-0.007718471010329668j),(0.0077968033372286345+0.0031959668502097196j),(-0.004419614974209239+0.008140102691918333j),(-0.0099748403495182-0.001009767131854873j),(-0.007926329088454944-0.006865949102593889j),(-0.007774459956233965-0.007065443996918548j),(-0.00992904254059559-0.0017175733675262779j),(-0.005353530674910291+0.007641041862908992j)
"(-1.0, 2.5384615384615383)",(0.010052355399515042-0.0017445578497170986j),(-0.005232835853578253-0.005850238098303758j),(-0.00024367478618666767+0.007751260975099877j),(0.005777805284313962-0.0063392613108594386j),(-0.010646947064135827-0.0015429222425745472j),(-0.003141570327809782+0.013572447383742194j),(0.0033741580235175073+0.015002686820019286j),(-0.006201669722475357+0.011671124896224747j),(-0.008365626234047265-0.005703084704232217j),(0.007956435125189738-0.0022972335108586285j),(-0.004315857854975347+0.006391217687827137j),(-0.001683475122729629-0.007776424874045862j),(0.008386694872178089+0.0021015809929786976j),(-0.002558475871383117+0.009133800648806341j),(-0.009979308619451559+0.0021611749475000017j),(-0.01011160637342252-0.003199655852630485j),(-0.01025374061248978-0.0024920096303425393j),(-0.009213947872736215+0.004053433073995309j),(0.0004833751190995138+0.00928037738091042j)
"(-0.8461538461538458, 2.5384615384615383)",(0.006598229888238052-0.007761226145690773j),(-0.007834222514471545-0.000777848190819948j),(0.005281714508307554+0.005862233298060547j),(-9.251647548656326e-05-0.00890474974686871j),(-0.009769336221813035+0.005781209802092828j),(0.0044894570477930626+0.013868586379043502j),(0.008434636089419566+0.012969904349401026j),(-0.004010336773459696+0.012186965914923352j),(-0.008300517275487555-0.005226462340946275j),(0.007921772014181047-0.0020779883305126717j),(-0.004505404869564276+0.0063524117833758985j),(-0.0018836137718407535-0.007910462324080382j),(0.008757960554634469+0.0013730191641943765j),(-0.0009498952935558328+0.009653298480785917j),(-0.00919894979336667+0.004809386650908222j),(-0.010686930949578307+0.0006245739224531212j),(-0.010320204934565171+0.0023201027780371274j),(-0.00573167420566829+0.008238520989401728j),(0.005810421524076798+0.00718540672328782j)
"(-0.6923076923076921, 2.5384615384615383)",(0.00048007147298114155-0.010150855638259317j),(-0.006494462832821501+0.004494145883540739j),(0.007991957546051457+0.0009144012809790817j),(-0.006048792124290401-0.007033550081836408j),(-0.004919979579155998+0.010942945342174125j),(0.010580586715523633+0.010879578008594506j),(0.011445388578296346+0.010314914923840868j),(-0.002981671666277919+0.012008880588981072j),(-0.007774596754171316-0.0054623821921034555j),(0.008017335844637074-0.0012687912758150698j),(-0.005106126069702272+0.0059965037247532715j),(-0.001614118397209035-0.00815243162504718j),(0.009015088303284322+0.0010828842217978879j),(0.00026407826341268126+0.009899163840809667j),(-0.008033672664035233+0.006809817511065607j),(-0.01001701523516021+0.003989036315715131j),(-0.008492926924634254+0.006309538361255373j),(-0.0009860483219472933+0.00993679975770712j),(0.00876099835691766+0.002717565353654842j)
"(-0.5384615384615383, 2.5384615384615383)",(-0.00546373960741832-0.008529204190477046j),(-0.00236487954403708+0.007565250057563499j),(0.00695026843336839-0.0043878493272414155j),(-0.009468745613611764-0.0020905464983055327j),(0.0014964117065400793+0.012598369963761345j),(0.014244698689185382+0.006564056928547125j),(0.012749194556790099+0.008235031486580906j),(-0.003130233619638741+0.011451236210388387j),(-0.0067462209343182545-0.006274205256017387j),(0.008062897848943937+0.0001314393482454945j),(-0.0060348483318836636+0.005211794617132996j),(-0.0008358394008435708-0.00844938202900728j),(0.009199219400152796+0.00127652662529346j),(0.0010116403557046203+0.010039299443863654j),(-0.006823216478078267+0.00819181221252861j),(-0.008600167137864089+0.006588976513241792j),(-0.00558784145959873+0.008957934435751276j),(0.003567370639339233+0.009249571131062213j),(0.008809897565043676-0.002235999917644979j)
"(-0.3846153846153846, 2.5384615384615383)",(-0.009179513494733806-0.004186023416637764j),(0.002453975139038913+0.007572948668108065j),(0.003145521171319685-0.007811587318264522j),(-0.009510681907664067+0.003597604239211779j),(0.007306142141528368+0.011231025136280192j),(0.015842153970395064+0.002605666798686667j),(0.012846286138391535+0.0073281351912916496j),(-0.004296411671549289+0.010504735635369007j),(-0.005060710293674549-0.007381319167445761j),(0.007757539438302866+0.0020721048580627606j),(-0.0071047402856366975+0.0038458560820805827j),(0.0004857955289563305-0.008654469846791545j),(0.009274671417958475+0.001980720290609609j),(0.0012561729894253022+0.010181734021202206j),(-0.005814682936140495+0.00906140183257027j),(-0.006908144455848013+0.008378615590801339j),(-0.0023876074226864452+0.010235027131898089j),(0.0069816726227695785+0.006905957678943057j),(0.006551466502402404-0.0061569484827392945j)
"(-0.23076923076923084, 2.5384615384615383)",(-0.009994901774417564+0.000982965001041744j),(0.006163608057455443+0.005106112798667153j),(-0.001580656236917062-0.008507953670996722j),(-0.00690870156877332+0.00815939234120196j),(0.0114234729113002+0.0082671474954531j),(0.016246942755451757-1.1662467478800095e-05j),(0.012012597882771908+0.007700421793442008j),(-0.006164053924726987+0.008906836565192216j),(-0.00257532286247137-0.008326518386835876j),(0.006726644072268635+0.004352046092460305j),(-0.007992645308401792+0.0017773008865334492j),(0.0023356544213423993-0.008525550406602647j),(0.00912337437911566+0.0031926471556667784j),(0.0009717194832649361+0.010360558766699396j),(-0.005165195890905982+0.00953628609642773j),(-0.005303653967014238+0.009472499472363624j),(0.0005430793855975128+0.010421462958783035j),(0.008925291222744174+0.003812724206225883j),(0.003102475658228878-0.008318059359877826j)
"(-0.07692307692307665, 2.5384615384615383)",(-0.008397905073619722+0.005417825509917694j),(0.007926688512709452+0.0014570972727498415j),(-0.005646513476167667-0.006906193770345581j),(-0.0030735298923897795+0.01083274098614662j),(0.013820669403825573+0.005162736909483639j),(0.016209689671849273-0.0008966102198668549j),(0.010195326224521068+0.009081207275490737j),(-0.008187773355392971+0.006311290772967966j),(0.0006545821431085633-0.008487096718706661j),(0.0046415864002019415+0.006525457339480224j),(-0.008240636169115334-0.0009707541960141824j),(0.004580647773344075-0.007749642523888149j),(0.008551832631063195+0.0048480965867838035j),(0.0001357236634184646+0.010528010691408192j),(-0.004959349436156107+0.009701447384499032j),(-0.004022574910030655+0.010048926116472325j),(0.002900443343395166+0.009920098502707808j),(0.009543030721412268+0.0007281430433079513j),(-0.00046589285256519117-0.008740272657117645j)
"(0.0769230769230771, 2.5384615384615383)",(-0.005428484985095666+0.008331236574132686j),(0.007841114156359552-0.0021517608141368356j),(-0.008286359459847159-0.004054666437800624j),(0.0007299388300779523+0.011839891072720054j),(0.01502272408745843+0.002938897074739177j),(0.016014772530351877+1.474160171103301e-05j),(0.007147260014600546+0.010841655022907052j),(-0.009543481428602538+0.0025599305359174348j),(0.0041762357119335645-0.007216889847526178j),(0.0014257980523992436+0.007886782635830624j),(-0.007338170583090574-0.004098075288352116j),(0.006897381088739764-0.006016326099035838j),(0.007321707196545793+0.006774476651549102j),(-0.0012577049676672375+0.010550876301475456j),(-0.005225458286686218+0.009584514954860499j),(-0.0031939577542117546+0.01027827568178304j),(0.004593507624496259+0.009118556766504868j),(0.009228328667625584-0.0018780736326929953j),(-0.0034477990310707502-0.007897557638662279j)
"(0.23076923076923084, 2.5384615384615383)",(-0.002112908897978217+0.009667348392656904j),(0.006534254130103146-0.004990210957487487j),(-0.00951723765553277-0.000977562304820685j),(0.003745621864369811+0.011900769681235353j),(0.015569514735249078+0.002150077272961663j),(0.015393422083293617+0.002587352323749265j),(0.002751014229053786+0.011993804913278163j),(-0.009256169082888713-0.0019893954373222784j),(0.007052216086593753-0.004165044091212494j),(-0.0025073621302542496+0.007627107388044016j),(-0.004917993065288058-0.006941280258946263j),(0.008736526391512905-0.0031541298121825424j),(0.00521737251881767+0.00864521350839966j),(-0.0031638382399018818+0.010216174359478305j),(-0.0059410835083170575+0.009147652079911006j),(-0.002872159670115086+0.01028014928977621j),(0.005660973600239635+0.008318014769829778j),(0.008424135516142005-0.003815652087428862j),(-0.005559810275545586-0.006395759373508005j)
"(0.384615384615385, 2.5384615384615383)",(0.000844469893302207+0.009816060447466343j),(0.004733595200206548-0.006860270458997194j),(-0.0098054667900797+0.0016532537993841656j),(0.00567029954620563+0.011779295262706949j),(0.015659619367284904+0.003022096509578591j),(0.013639623427415164+0.0063810417692994j),(-0.00256056413238305+0.011358880194295989j),(-0.006612379777638758-0.006251511666578843j),(0.008059125899680244+0.00031184072335840147j),(-0.006134487552515876+0.00520765238868729j),(-0.0010422052365494721-0.008537784167946533j),(0.009382664586312586+0.0006875783663778447j),(0.0021563064787151484+0.009966162406216051j),(-0.00543783058412527+0.009257289111903887j),(-0.00702468212594517+0.008294744839702212j),(-0.0030634626949252253+0.010103634083343638j),(0.0061923144608181805+0.007713957831282614j),(0.007502364887188806-0.005088159053538777j),(-0.006835269628740501-0.004756202155616485j)
"(0.5384615384615388, 2.5384615384615383)",(0.0031121219446736503+0.009310567915664395j),(0.00301003601569365-0.007919110092703078j),(-0.009725458370252873+0.0035331216069270062j),(0.006408134290422302+0.012016781176964792j),(0.015007849925600567+0.005507690537521018j),(0.009959000944347117+0.01041656841179348j),(-0.007516837441182772+0.008062116338430653j),(-0.001771769157201971-0.008594857599225706j),(0.006264323029451338+0.004909040920776135j),(-0.00802115451799899+0.0008522174058361991j),(0.0035430436685658998-0.007930142964361198j),(0.008160613737693258+0.004881843724201831j),(-0.001673873162100402+0.010134698059061711j),(-0.007784192682001472+0.007414134553951851j),(-0.008316472574030778+0.006896151915263937j),(-0.0037380910547126513+0.009723534527039139j),(0.006271431014955408+0.0074051264517560975j),(0.006719025533566551-0.005793443618450006j),(-0.007470333731274147-0.0033295421209855076j)
"(0.6923076923076925, 2.5384615384615383)",(0.004631292689928292+0.008627431939478347j),(0.0017123690596825127-0.008461447683688799j),(-0.009746203434100452+0.0045729514733255485j),(0.005847342062873773+0.012807773553176532j),(0.012924799029335311+0.009154522564830972j),(0.004071222043284619+0.01309803487577254j),(-0.010203894084505411+0.0022697974738076954j),(0.0038018189814786273-0.0075925074376038265j),(0.0018052345122576822+0.007657118677483876j),(-0.006947506275125946-0.004134610254105821j),(0.007395523798653076-0.004693142496498668j),(0.004782287153361317+0.00831520937224602j),(-0.005703157873446376+0.00860487190295396j),(-0.009732331066605936+0.004534993370851313j),(-0.00955843104918203+0.00483516478884372j),(-0.004825360986678014+0.009048744258994419j),(0.005946418780282783+0.007410058805857736j),(0.006217587554907343-0.006044959322226148j),(-0.007695126250692602-0.0023031361273824435j)
